"NAME","UNITS","SCALE","FREQUENCY","DATE","VALUE","KEY_ID"
AIR_RPM_TSI,thousands,1,M,2013-06-01,78467134,1822
AIR_RPM_TSI,thousands,1,M,2013-07-01,81974582,1823
AIR_RPM_TSI,thousands,1,M,2013-08-01,80007788,1824
AIR_RPM_TSI,thousands,1,M,2013-09-01,67203059,1825
AIR_RPM_TSI,thousands,1,M,2013-10-01,69727370,1826
AIR_RPM_TSI,thousands,1,M,2013-11-01,63611195,1827
AIR_RPM_TSI,thousands,1,M,2013-12-01,70967040,1828
AIR_RPM_TSI,thousands,1,M,2014-01-01,64743622,1829
AIR_RPM_TSI,thousands,1,M,2014-02-01,58474896,1830
AIR_RPM_TSI,thousands,1,M,2014-03-01,74237229,1831
AIR_RPM_TSI,thousands,1,M,2014-04-01,71278694,1832
AIR_RPM_TSI,thousands,1,M,2014-05-01,75712694,1833
AIR_RPM_TSI,thousands,1,M,2014-06-01,80063355,1834
AIR_RPM_TSI,thousands,1,M,2014-07-01,84404540,1835
AIR_RPM_TSI,thousands,1,M,2014-08-01,81957560,1836
AIR_RPM_TSI,thousands,1,M,2014-09-01,69028870,1837
AIR_RPM_TSI,thousands,1,M,2014-10-01,71887841,1838
AIR_RPM_TSI,thousands,1,M,2014-11-01,65654285,1839
AIR_RPM_TSI,thousands,1,M,2014-12-01,72233639,1840
AIR_RPM_TSI,thousands,1,M,2015-01-01,66538437,1841
AIR_RPM_TSI,thousands,1,M,2015-02-01,60331344,1842
AIR_RPM_TSI,thousands,1,M,2015-03-01,76271051,1843
AIR_RPM_TSI,thousands,1,M,2015-04-01,73607258,1844
AIR_RPM_TSI,thousands,1,M,2015-05-01,78502373,1845
AIR_RPM_TSI,thousands,1,M,2015-06-01,83253406,1846
AIR_RPM_TSI,thousands,1,M,2015-07-01,88951664,1847
AIR_RPM_TSI,thousands,1,M,2015-08-01,85855967,1848
AIR_RPM_TSI,thousands,1,M,2015-09-01,73017733,1849
AIR_RPM_TSI,thousands,1,M,2015-10-01,76678109,1850
AIR_RPM_TSI,thousands,1,M,2015-11-01,70460064,1851
AIR_RPM_TSI,thousands,1,M,2015-12-01,75327877,1852
AIR_RPM_TSI,thousands,1,M,2016-01-01,69778658,1853
AIR_RPM_TSI,thousands,1,M,2016-02-01,65026219,1854
AIR_RPM_TSI,thousands,1,M,2016-03-01,79121758,1855
AIR_RPM_TSI,thousands,1,M,2016-04-01,75617435,1856
AIR_RPM_TSI,thousands,1,M,2016-05-01,81226986,1857
AIR_RPM_TSI,thousands,1,M,2016-06-01,87042101,1858
AIR_RPM_TSI,thousands,1,M,2016-07-01,91256833,1859
AIR_RPM_TSI,thousands,1,M,2016-08-01,86708521,1860
AIR_RPM_TSI,thousands,1,M,2016-09-01,75735172,1861
AIR_RPM_TSI,thousands,1,M,2016-10-01,77790770,1862
AIR_RPM_TSI,thousands,1,M,2016-11-01,72625059,1863
AIR_RPM_TSI,thousands,1,M,2016-12-01,77310983,1864
AIR_RPM_TSI,thousands,1,M,2017-01-01,71876269,1865
AIR_RPM_TSI,thousands,1,M,2017-02-01,64666236,1866
AIR_RPM_TSI,thousands,1,M,2017-03-01,81311996,1867
AIR_RPM_TSI,thousands,1,M,2017-04-01,79935852,1868
AIR_RPM_TSI,thousands,1,M,2017-05-01,83939006,1869
AIR_RPM_TSI,thousands,1,M,2017-06-01,90130486,1870
AIR_RPM_TSI,thousands,1,M,2017-07-01,94641128,1871
AIR_RPM_TSI,thousands,1,M,2017-08-01,90980861,1872
AIR_RPM_TSI,thousands,1,M,2017-09-01,75092290,1873
AIR_RPM_TSI,thousands,1,M,2017-10-01,81168039,1874
AIR_RPM_TSI,thousands,1,M,2017-11-01,76124199,1875
AIR_RPM_TSI,thousands,1,M,2017-12-01,80037671,1876
AIR_RPM_TSI,thousands,1,M,2018-01-01,73795634,1877
AIR_RPM_TSI,thousands,1,M,2018-02-01,68674043,1878
AIR_RPM_TSI,thousands,1,M,2018-03-01,86103037,1879
AIR_RPM_TSI,thousands,1,M,2018-04-01,83009406,1880
AIR_RPM_TSI,thousands,1,M,2018-05-01,88525173,1881
AIR_RPM_TSI,thousands,1,M,2018-06-01,94917275,1882
AIR_RPM_TSI,thousands,1,M,2018-07-01,99373376,1883
AIR_RPM_TSI,thousands,1,M,2018-08-01,95268669,1884
AIR_RPM_TSI,thousands,1,M,2018-09-01,79470511,1885
AIR_RPM_TSI,thousands,1,M,2018-10-01,84871382,1886
AIR_RPM_TSI,thousands,1,M,2018-11-01,79928484,1887
AIR_RPM_TSI,thousands,1,M,2018-12-01,83062296,1888
AIR_RPM_TSI,thousands,1,M,2019-01-01,77340229,1889
AIR_RPM_TSI,thousands,1,M,2019-02-01,71123685,1890
AIR_RPM_TSI,thousands,1,M,2019-03-01,90478107,1891
AIR_RPM_TSI,thousands,1,M,2019-04-01,86684142,1892
AIR_RPM_TSI,thousands,1,M,2019-05-01,92977220,1893
AIR_RPM_TSI,thousands,1,M,2019-06-01,98273616,1894
AIR_RPM_TSI,thousands,1,M,2019-07-01,102295052,1895
AIR_RPM_TSI,thousands,1,M,2019-08-01,98411628,1896
AIR_RPM_TSI,thousands,1,M,2019-09-01,83814263,1897
AIR_RPM_TSI,thousands,1,M,2019-10-01,88208329,1898
AIR_RPM_TSI,thousands,1,M,2019-11-01,81010197,1899
AIR_RPM_TSI,thousands,1,M,2019-12-01,90389595,1900
AIR_RPM_TSI,thousands,1,M,2020-01-01,81536356,1901
AIR_RPM_TSI,thousands,1,M,2020-02-01,74428889,1902
AIR_RPM_TSI,thousands,1,M,2020-03-01,43175178,1903
AIR_RPM_TSI,thousands,1,M,2020-04-01,3086778.0,1904
AIR_RPM_TSI,thousands,1,M,2020-05-01,7373339.0,1905
AIR_RPM_TSI,thousands,1,M,2020-06-01,15138037,1906
AIR_RPM_TSI,thousands,1,M,2020-07-01,22438947,1907
AIR_RPM_TSI,thousands,1,M,2020-08-01,24135487,1908
AIR_RPM_TSI,thousands,1,M,2020-09-01,23384466,1909
AIR_RPM_TSI,thousands,1,M,2020-10-01,28273457,1910
AIR_RPM_TSI,thousands,1,M,2020-11-01,28292818,1911
AIR_RPM_TSI,thousands,1,M,2020-12-01,31081794,1912
AIR_RPM_TSI,thousands,1,M,2021-01-01,28118922,1913
AIR_RPM_TSI,thousands,1,M,2021-02-01,26554207,1914
AIR_RPM_TSI,thousands,1,M,2021-03-01,42987656,1915
AIR_RPM_TSI,thousands,1,M,2021-04-01,48141939,1916
AIR_RPM_TSI,thousands,1,M,2021-05-01,58176515,1917
AIR_RPM_TSI,thousands,1,M,2021-06-01,68909511,1918
AIR_RPM_TSI,thousands,1,M,2021-07-01,78489828,1919
AIR_RPM_TSI,thousands,1,M,2021-08-01,72081122,1920
AIR_RPM_TSI,thousands,1,M,2021-09-01,61064523,1921
AIR_RPM_TSI,thousands,1,M,2021-10-01,67419678,1922
AIR_RPM_TSI,thousands,1,M,2021-11-01,68363793,1923
AIR_RPM_TSI,thousands,1,M,2021-12-01,72249705,1924
AIR_RPM_TSI,thousands,1,M,2022-01-01,56844078,1925
AIR_RPM_TSI,thousands,1,M,2022-02-01,58409597,1926
AIR_RPM_TSI,thousands,1,M,2022-03-01,78278497,1927
AIR_RPM_TSI,thousands,1,M,2022-04-01,79210800,1928
AIR_RPM_TSI,thousands,1,M,2022-05-01,83885031,1929
AIR_RPM_TSI,thousands,1,M,2022-06-01,88025973,1930
AIR_RPM_TSI,thousands,1,M,2022-07-01,92602517,1931
AIR_RPM_TSI,thousands,1,M,2022-08-01,88355035,1932
AIR_RPM_TSI,thousands,1,M,2022-09-01,80760558,1933
AIR_RPM_TSI,thousands,1,M,2022-10-01,84615349,1934
AIR_RPM_TSI,thousands,1,M,2022-11-01,79264467,1935
AIR_RPM_TSI,thousands,1,M,2022-12-01,82615918,1936
AIR_RPM_TSI,thousands,1,M,2023-01-01,76926912,1937
AIR_RTMFM,Ton Miles,1,M,2000-01-01,2182683.0,1938
AIR_RTMFM,Ton Miles,1,M,2000-02-01,2341123.0,1939
AIR_RTMFM,Ton Miles,1,M,2000-03-01,2699633.0,1940
AIR_RTMFM,Ton Miles,1,M,2000-04-01,2528558.0,1941
AIR_RTMFM,Ton Miles,1,M,2000-05-01,2528225.0,1942
AIR_RTMFM,Ton Miles,1,M,2000-06-01,2537148.0,1943
AIR_RTMFM,Ton Miles,1,M,2000-07-01,2461623.0,1944
AIR_RTMFM,Ton Miles,1,M,2000-08-01,2623412.0,1945
AIR_RTMFM,Ton Miles,1,M,2000-09-01,2711279.0,1946
AIR_RTMFM,Ton Miles,1,M,2000-10-01,2839068.0,1947
AIR_RTMFM,Ton Miles,1,M,2000-11-01,2702423.0,1948
AIR_RTMFM,Ton Miles,1,M,2000-12-01,2707863.0,1949
AIR_RTMFM,Ton Miles,1,M,2001-01-01,2290401.0,1950
AIR_RTMFM,Ton Miles,1,M,2001-02-01,2276553.0,1951
AIR_RTMFM,Ton Miles,1,M,2001-03-01,2671787.0,1952
AIR_RTMFM,Ton Miles,1,M,2001-04-01,2399580.0,1953
AIR_RTMFM,Ton Miles,1,M,2001-05-01,2415262.0,1954
AIR_RTMFM,Ton Miles,1,M,2001-06-01,2475195.0,1955
AIR_RTMFM,Ton Miles,1,M,2001-07-01,2226571.0,1956
AIR_RTMFM,Ton Miles,1,M,2001-08-01,2356106.0,1957
AIR_RTMFM,Ton Miles,1,M,2001-09-01,1998724.0,1958
AIR_RTMFM,Ton Miles,1,M,2001-10-01,2417439.0,1959
AIR_RTMFM,Ton Miles,1,M,2001-11-01,2261922.0,1960
AIR_RTMFM,Ton Miles,1,M,2001-12-01,2332011.0,1961
AIR_RTMFM,Ton Miles,1,M,2002-01-01,2049355.0,1962
AIR_RTMFM,Ton Miles,1,M,2002-02-01,2024465.0,1963
AIR_RTMFM,Ton Miles,1,M,2002-03-01,2483076.0,1964
AIR_RTMFM,Ton Miles,1,M,2002-04-01,2426477.0,1965
AIR_RTMFM,Ton Miles,1,M,2002-05-01,2408401.0,1966
AIR_RTMFM,Ton Miles,1,M,2002-06-01,2477418.0,1967
AIR_RTMFM,Ton Miles,1,M,2002-07-01,2521489.0,1968
AIR_RTMFM,Ton Miles,1,M,2002-08-01,2518364.0,1969
AIR_RTMFM,Ton Miles,1,M,2002-09-01,2385972.0,1970
AIR_RTMFM,Ton Miles,1,M,2002-10-01,3345807.0,1971
AIR_RTMFM,Ton Miles,1,M,2002-11-01,3074803.0,1972
AIR_RTMFM,Ton Miles,1,M,2002-12-01,2810584.0,1973
AIR_RTMFM,Ton Miles,1,M,2003-01-01,2573661.0,1974
AIR_RTMFM,Ton Miles,1,M,2003-02-01,2446178.0,1975
AIR_RTMFM,Ton Miles,1,M,2003-03-01,2925823.0,1976
AIR_RTMFM,Ton Miles,1,M,2003-04-01,2733039.0,1977
AIR_RTMFM,Ton Miles,1,M,2003-05-01,2732471.0,1978
AIR_RTMFM,Ton Miles,1,M,2003-06-01,2680999.0,1979
AIR_RTMFM,Ton Miles,1,M,2003-07-01,2794091.0,1980
AIR_RTMFM,Ton Miles,1,M,2003-08-01,2819634.0,1981
AIR_RTMFM,Ton Miles,1,M,2003-09-01,2748240.0,1982
AIR_RTMFM,Ton Miles,1,M,2003-10-01,3104919.0,1983
AIR_RTMFM,Ton Miles,1,M,2003-11-01,3008398.0,1984
AIR_RTMFM,Ton Miles,1,M,2003-12-01,2973296.0,1985
AIR_RTMFM,Ton Miles,1,M,2004-01-01,2618911.0,1986
AIR_RTMFM,Ton Miles,1,M,2004-02-01,2825337.0,1987
AIR_RTMFM,Ton Miles,1,M,2004-03-01,3269430.0,1988
AIR_RTMFM,Ton Miles,1,M,2004-04-01,3087285.0,1989
AIR_RTMFM,Ton Miles,1,M,2004-05-01,3083767.0,1990
AIR_RTMFM,Ton Miles,1,M,2004-06-01,3081024.0,1991
AIR_RTMFM,Ton Miles,1,M,2004-07-01,3188225.0,1992
AIR_RTMFM,Ton Miles,1,M,2004-08-01,3112989.0,1993
AIR_RTMFM,Ton Miles,1,M,2004-09-01,3246085.0,1994
AIR_RTMFM,Ton Miles,1,M,2004-10-01,3517860.0,1995
AIR_RTMFM,Ton Miles,1,M,2004-11-01,3438313.0,1996
AIR_RTMFM,Ton Miles,1,M,2004-12-01,3485518.0,1997
AIR_RTMFM,Ton Miles,1,M,2005-01-01,2977459.0,1998
AIR_RTMFM,Ton Miles,1,M,2005-02-01,2815089.0,1999
AIR_RTMFM,Ton Miles,1,M,2005-03-01,3427927.0,2000
AIR_RTMFM,Ton Miles,1,M,2005-04-01,3305046.0,2001
AIR_RTMFM,Ton Miles,1,M,2005-05-01,3186654.0,2002
AIR_RTMFM,Ton Miles,1,M,2005-06-01,3332961.0,2003
AIR_RTMFM,Ton Miles,1,M,2005-07-01,3221428.0,2004
AIR_RTMFM,Ton Miles,1,M,2005-08-01,3271476.0,2005
AIR_RTMFM,Ton Miles,1,M,2005-09-01,3312249.0,2006
AIR_RTMFM,Ton Miles,1,M,2005-10-01,3504372.0,2007
AIR_RTMFM,Ton Miles,1,M,2005-11-01,3494552.0,2008
AIR_RTMFM,Ton Miles,1,M,2005-12-01,3457971.0,2009
AIR_RTMFM,Ton Miles,1,M,2006-01-01,2921183.0,2010
AIR_RTMFM,Ton Miles,1,M,2006-02-01,2760326.0,2011
AIR_RTMFM,Ton Miles,1,M,2006-03-01,3617369.0,2012
AIR_RTMFM,Ton Miles,1,M,2006-04-01,3270920.0,2013
AIR_RTMFM,Ton Miles,1,M,2006-05-01,3210319.0,2014
AIR_RTMFM,Ton Miles,1,M,2006-06-01,3367968.0,2015
AIR_RTMFM,Ton Miles,1,M,2006-07-01,3201529.0,2016
AIR_RTMFM,Ton Miles,1,M,2006-08-01,3395702.0,2017
AIR_RTMFM,Ton Miles,1,M,2006-09-01,3387556.0,2018
AIR_RTMFM,Ton Miles,1,M,2006-10-01,3514733.0,2019
AIR_RTMFM,Ton Miles,1,M,2006-11-01,3606059.0,2020
AIR_RTMFM,Ton Miles,1,M,2006-12-01,3506047.0,2021
AIR_RTMFM,Ton Miles,1,M,2007-01-01,3026361.0,2022
AIR_RTMFM,Ton Miles,1,M,2007-02-01,2908924.0,2023
AIR_RTMFM,Ton Miles,1,M,2007-03-01,3590561.0,2024
AIR_RTMFM,Ton Miles,1,M,2007-04-01,3256970.0,2025
AIR_RTMFM,Ton Miles,1,M,2007-05-01,3283361.0,2026
AIR_RTMFM,Ton Miles,1,M,2007-06-01,3282603.0,2027
AIR_RTMFM,Ton Miles,1,M,2007-07-01,3237816.0,2028
AIR_RTMFM,Ton Miles,1,M,2007-08-01,3373928.0,2029
AIR_RTMFM,Ton Miles,1,M,2007-09-01,3321480.0,2030
AIR_RTMFM,Ton Miles,1,M,2007-10-01,3560820.0,2031
AIR_RTMFM,Ton Miles,1,M,2007-11-01,3560924.0,2032
AIR_RTMFM,Ton Miles,1,M,2007-12-01,3458868.0,2033
AIR_RTMFM,Ton Miles,1,M,2008-01-01,3065185.0,2034
AIR_RTMFM,Ton Miles,1,M,2008-02-01,2937434.0,2035
AIR_RTMFM,Ton Miles,1,M,2008-03-01,3365775.0,2036
AIR_RTMFM,Ton Miles,1,M,2008-04-01,3414759.0,2037
AIR_RTMFM,Ton Miles,1,M,2008-05-01,3243077.0,2038
AIR_RTMFM,Ton Miles,1,M,2008-06-01,3103666.0,2039
AIR_RTMFM,Ton Miles,1,M,2008-07-01,3101001.0,2040
AIR_RTMFM,Ton Miles,1,M,2008-08-01,3043654.0,2041
AIR_RTMFM,Ton Miles,1,M,2008-09-01,2973954.0,2042
AIR_RTMFM,Ton Miles,1,M,2008-10-01,3142112.0,2043
AIR_RTMFM,Ton Miles,1,M,2008-11-01,2791288.0,2044
AIR_RTMFM,Ton Miles,1,M,2008-12-01,2629749.0,2045
AIR_RTMFM,Ton Miles,1,M,2009-01-01,2257630.0,2046
AIR_RTMFM,Ton Miles,1,M,2009-02-01,2190771.0,2047
AIR_RTMFM,Ton Miles,1,M,2009-03-01,2493784.0,2048
AIR_RTMFM,Ton Miles,1,M,2009-04-01,2474719.0,2049
AIR_RTMFM,Ton Miles,1,M,2009-05-01,2427371.0,2050
AIR_RTMFM,Ton Miles,1,M,2009-06-01,2613309.0,2051
AIR_RTMFM,Ton Miles,1,M,2009-07-01,2618063.0,2052
AIR_RTMFM,Ton Miles,1,M,2009-08-01,2612420.0,2053
AIR_RTMFM,Ton Miles,1,M,2009-09-01,2747556.0,2054
AIR_RTMFM,Ton Miles,1,M,2009-10-01,3045702.0,2055
AIR_RTMFM,Ton Miles,1,M,2009-11-01,3052858.0,2056
AIR_RTMFM,Ton Miles,1,M,2009-12-01,3127833.0,2057
AIR_RTMFM,Ton Miles,1,M,2010-01-01,2628608.0,2058
AIR_RTMFM,Ton Miles,1,M,2010-02-01,2564858.0,2059
AIR_RTMFM,Ton Miles,1,M,2010-03-01,3056955.0,2060
AIR_RTMFM,Ton Miles,1,M,2010-04-01,2990288.0,2061
AIR_RTMFM,Ton Miles,1,M,2010-05-01,3123899.0,2062
AIR_RTMFM,Ton Miles,1,M,2010-06-01,3083661.0,2063
AIR_RTMFM,Ton Miles,1,M,2010-07-01,3069914.0,2064
AIR_RTMFM,Ton Miles,1,M,2010-08-01,3056160.0,2065
AIR_RTMFM,Ton Miles,1,M,2010-09-01,3086870.0,2066
AIR_RTMFM,Ton Miles,1,M,2010-10-01,3315367.0,2067
AIR_RTMFM,Ton Miles,1,M,2010-11-01,3238034.0,2068
AIR_RTMFM,Ton Miles,1,M,2010-12-01,3301087.0,2069
AIR_RTMFM,Ton Miles,1,M,2011-01-01,2872137.0,2070
AIR_RTMFM,Ton Miles,1,M,2011-02-01,2662372.0,2071
AIR_RTMFM,Ton Miles,1,M,2011-03-01,3410298.0,2072
AIR_RTMFM,Ton Miles,1,M,2011-04-01,3179047.0,2073
AIR_RTMFM,Ton Miles,1,M,2011-05-01,3082305.0,2074
AIR_RTMFM,Ton Miles,1,M,2011-06-01,3080023.0,2075
AIR_RTMFM,Ton Miles,1,M,2011-07-01,3059306.0,2076
AIR_RTMFM,Ton Miles,1,M,2011-08-01,3063273.0,2077
AIR_RTMFM,Ton Miles,1,M,2011-09-01,3013752.0,2078
AIR_RTMFM,Ton Miles,1,M,2011-10-01,3174452.0,2079
AIR_RTMFM,Ton Miles,1,M,2011-11-01,3141029.0,2080
AIR_RTMFM,Ton Miles,1,M,2011-12-01,3261313.0,2081
AIR_RTMFM,Ton Miles,1,M,2012-01-01,2669174.0,2082
AIR_RTMFM,Ton Miles,1,M,2012-02-01,2809512.0,2083
AIR_RTMFM,Ton Miles,1,M,2012-03-01,3307453.0,2084
AIR_RTMFM,Ton Miles,1,M,2012-04-01,2990274.0,2085
AIR_RTMFM,Ton Miles,1,M,2012-05-01,3126142.0,2086
AIR_RTMFM,Ton Miles,1,M,2012-06-01,3091102.0,2087
AIR_RTMFM,Ton Miles,1,M,2012-07-01,2998876.0,2088
AIR_RTMFM,Ton Miles,1,M,2012-08-01,3018293.0,2089
AIR_RTMFM,Ton Miles,1,M,2012-09-01,2969583.0,2090
AIR_RTMFM,Ton Miles,1,M,2012-10-01,3009063.0,2091
AIR_RTMFM,Ton Miles,1,M,2012-11-01,3099439.0,2092
AIR_RTMFM,Ton Miles,1,M,2012-12-01,3070883.0,2093
AIR_RTMFM,Ton Miles,1,M,2013-01-01,2825268.0,2094
AIR_RTMFM,Ton Miles,1,M,2013-02-01,2564138.0,2095
AIR_RTMFM,Ton Miles,1,M,2013-03-01,3043702.0,2096
AIR_RTMFM,Ton Miles,1,M,2013-04-01,2932522.0,2097
AIR_RTMFM,Ton Miles,1,M,2013-05-01,2859231.0,2098
AIR_RTMFM,Ton Miles,1,M,2013-06-01,2870590.0,2099
AIR_RTMFM,Ton Miles,1,M,2013-07-01,2864407.0,2100
AIR_RTMFM,Ton Miles,1,M,2013-08-01,2893384.0,2101
AIR_RTMFM,Ton Miles,1,M,2013-09-01,2784913.0,2102
AIR_RTMFM,Ton Miles,1,M,2013-10-01,3087864.0,2103
AIR_RTMFM,Ton Miles,1,M,2013-11-01,3009318.0,2104
AIR_RTMFM,Ton Miles,1,M,2013-12-01,3068925.0,2105
AIR_RTMFM,Ton Miles,1,M,2014-01-01,2720657.0,2106
AIR_RTMFM,Ton Miles,1,M,2014-02-01,2425044.0,2107
AIR_RTMFM,Ton Miles,1,M,2014-03-01,3042193.0,2108
AIR_RTMFM,Ton Miles,1,M,2014-04-01,2924333.0,2109
AIR_RTMFM,Ton Miles,1,M,2014-05-01,3022743.0,2110
AIR_RTMFM,Ton Miles,1,M,2014-06-01,2932966.0,2111
AIR_RTMFM,Ton Miles,1,M,2014-07-01,3081705.0,2112
AIR_RTMFM,Ton Miles,1,M,2014-08-01,2965888.0,2113
AIR_RTMFM,Ton Miles,1,M,2014-09-01,2897972.0,2114
AIR_RTMFM,Ton Miles,1,M,2014-10-01,3201548.0,2115
AIR_RTMFM,Ton Miles,1,M,2014-11-01,3150257.0,2116
AIR_RTMFM,Ton Miles,1,M,2014-12-01,3241011.0,2117
AIR_RTMFM,Ton Miles,1,M,2015-01-01,2842181.0,2118
AIR_RTMFM,Ton Miles,1,M,2015-02-01,2750727.0,2119
AIR_RTMFM,Ton Miles,1,M,2015-03-01,3140177.0,2120
AIR_RTMFM,Ton Miles,1,M,2015-04-01,3047441.0,2121
AIR_RTMFM,Ton Miles,1,M,2015-05-01,2975003.0,2122
AIR_RTMFM,Ton Miles,1,M,2015-06-01,2954345.0,2123
AIR_RTMFM,Ton Miles,1,M,2015-07-01,3002075.0,2124
AIR_RTMFM,Ton Miles,1,M,2015-08-01,2889286.0,2125
AIR_RTMFM,Ton Miles,1,M,2015-09-01,3004570.0,2126
AIR_RTMFM,Ton Miles,1,M,2015-10-01,3207280.0,2127
AIR_RTMFM,Ton Miles,1,M,2015-11-01,3105218.0,2128
AIR_RTMFM,Ton Miles,1,M,2015-12-01,3276384.0,2129
AIR_RTMFM,Ton Miles,1,M,2016-01-01,2815647.0,2130
AIR_RTMFM,Ton Miles,1,M,2016-02-01,2558377.0,2131
AIR_RTMFM,Ton Miles,1,M,2016-03-01,3083370.0,2132
AIR_RTMFM,Ton Miles,1,M,2016-04-01,3046837.0,2133
AIR_RTMFM,Ton Miles,1,M,2016-05-01,2978308.0,2134
AIR_RTMFM,Ton Miles,1,M,2016-06-01,3050262.0,2135
AIR_RTMFM,Ton Miles,1,M,2016-07-01,3031681.0,2136
AIR_RTMFM,Ton Miles,1,M,2016-08-01,3089859.0,2137
AIR_RTMFM,Ton Miles,1,M,2016-09-01,3144378.0,2138
AIR_RTMFM,Ton Miles,1,M,2016-10-01,3363915.0,2139
AIR_RTMFM,Ton Miles,1,M,2016-11-01,3397217.0,2140
AIR_RTMFM,Ton Miles,1,M,2016-12-01,3455965.0,2141
AIR_RTMFM,Ton Miles,1,M,2017-01-01,2993084.0,2142
AIR_RTMFM,Ton Miles,1,M,2017-02-01,2710384.0,2143
AIR_RTMFM,Ton Miles,1,M,2017-03-01,3435973.0,2144
AIR_RTMFM,Ton Miles,1,M,2017-04-01,3249956.0,2145
AIR_RTMFM,Ton Miles,1,M,2017-05-01,3395667.0,2146
AIR_RTMFM,Ton Miles,1,M,2017-06-01,3442624.0,2147
AIR_RTMFM,Ton Miles,1,M,2017-07-01,3451415.0,2148
AIR_RTMFM,Ton Miles,1,M,2017-08-01,3534006.0,2149
AIR_RTMFM,Ton Miles,1,M,2017-09-01,3514537.0,2150
AIR_RTMFM,Ton Miles,1,M,2017-10-01,3725503.0,2151
AIR_RTMFM,Ton Miles,1,M,2017-11-01,3845508.0,2152
AIR_RTMFM,Ton Miles,1,M,2017-12-01,3809832.0,2153
AIR_RTMFM,Ton Miles,1,M,2018-01-01,3401406.0,2154
AIR_RTMFM,Ton Miles,1,M,2018-02-01,3085190.0,2155
AIR_RTMFM,Ton Miles,1,M,2018-03-01,3751133.0,2156
AIR_RTMFM,Ton Miles,1,M,2018-04-01,3551100.0,2157
AIR_RTMFM,Ton Miles,1,M,2018-05-01,3754233.0,2158
AIR_RTMFM,Ton Miles,1,M,2018-06-01,3700670.0,2159
AIR_RTMFM,Ton Miles,1,M,2018-07-01,3653015.0,2160
AIR_RTMFM,Ton Miles,1,M,2018-08-01,3670746.0,2161
AIR_RTMFM,Ton Miles,1,M,2018-09-01,3699181.0,2162
AIR_RTMFM,Ton Miles,1,M,2018-10-01,3947441.0,2163
AIR_RTMFM,Ton Miles,1,M,2018-11-01,3813572.0,2164
AIR_RTMFM,Ton Miles,1,M,2018-12-01,3841788.0,2165
AIR_RTMFM,Ton Miles,1,M,2019-01-01,3500821.0,2166
AIR_RTMFM,Ton Miles,1,M,2019-02-01,3016466.0,2167
AIR_RTMFM,Ton Miles,1,M,2019-03-01,3782254.0,2168
AIR_RTMFM,Ton Miles,1,M,2019-04-01,3618255.0,2169
AIR_RTMFM,Ton Miles,1,M,2019-05-01,3745098.0,2170
AIR_RTMFM,Ton Miles,1,M,2019-06-01,3595928.0,2171
AIR_RTMFM,Ton Miles,1,M,2019-07-01,3655379.0,2172
AIR_RTMFM,Ton Miles,1,M,2019-08-01,3670233.0,2173
AIR_RTMFM,Ton Miles,1,M,2019-09-01,3528614.0,2174
AIR_RTMFM,Ton Miles,1,M,2019-10-01,3832869.0,2175
AIR_RTMFM,Ton Miles,1,M,2019-11-01,3850416.0,2176
AIR_RTMFM,Ton Miles,1,M,2019-12-01,3675337.0,2177
AIR_RTMFM,Ton Miles,1,M,2020-01-01,3357167.0,2178
AIR_RTMFM,Ton Miles,1,M,2020-02-01,2954419.0,2179
AIR_RTMFM,Ton Miles,1,M,2020-03-01,3607776.0,2180
AIR_RTMFM,Ton Miles,1,M,2020-04-01,3473099.0,2181
AIR_RTMFM,Ton Miles,1,M,2020-05-01,3813574.0,2182
AIR_RTMFM,Ton Miles,1,M,2020-06-01,3910916.0,2183
AIR_RTMFM,Ton Miles,1,M,2020-07-01,4047716.0,2184
AIR_RTMFM,Ton Miles,1,M,2020-08-01,4005868.0,2185
AIR_RTMFM,Ton Miles,1,M,2020-09-01,4107403.0,2186
AIR_RTMFM,Ton Miles,1,M,2020-10-01,4347617.0,2187
AIR_RTMFM,Ton Miles,1,M,2020-11-01,4357871.0,2188
AIR_RTMFM,Ton Miles,1,M,2020-12-01,4447502.0,2189
AIR_RTMFM,Ton Miles,1,M,2021-01-01,4078150.0,2190
AIR_RTMFM,Ton Miles,1,M,2021-02-01,3563126.0,2191
AIR_RTMFM,Ton Miles,1,M,2021-03-01,4652578.0,2192
AIR_RTMFM,Ton Miles,1,M,2021-04-01,4542139.0,2193
AIR_RTMFM,Ton Miles,1,M,2021-05-01,4501273.0,2194
AIR_RTMFM,Ton Miles,1,M,2021-06-01,4374325.0,2195
AIR_RTMFM,Ton Miles,1,M,2021-07-01,4426509.0,2196
AIR_RTMFM,Ton Miles,1,M,2021-08-01,4317023.0,2197
AIR_RTMFM,Ton Miles,1,M,2021-09-01,4305893.0,2198
AIR_RTMFM,Ton Miles,1,M,2021-10-01,4564395.0,2199
AIR_RTMFM,Ton Miles,1,M,2021-11-01,4403123.0,2200
AIR_RTMFM,Ton Miles,1,M,2021-12-01,4787729.0,2201
AIR_RTMFM,Ton Miles,1,M,2022-01-01,4139487.0,2202
AIR_RTMFM,Ton Miles,1,M,2022-02-01,3875053.0,2203
AIR_RTMFM,Ton Miles,1,M,2022-03-01,4678075.0,2204
AIR_RTMFM,Ton Miles,1,M,2022-04-01,4423093.0,2205
AIR_RTMFM,Ton Miles,1,M,2022-05-01,4360813.0,2206
AIR_RTMFM,Ton Miles,1,M,2022-06-01,4234313.0,2207
